Member ID,2-18,Total
28886823168,1.0,1
28886823312,1.0,1
28886548748,1.0,1
28886548738,1.0,1
28886548516,1.0,1
28886548476,1.0,1
28886823879,1.0,1
28886823933,1.0,1
28886548418,1.0,1
28886548098,1.0,1
28886548058,1.0,1
28886824158,1.0,1
28886822463,1.0,1
28885365925,1.0,1
28886822362,1.0,1
28885386687,1.0,1
28886820806,1.0,1
28886820817,1.0,1
28885386552,1.0,1
28886551765,1.0,1
28886551667,1.0,1
28886551630,1.0,1
28885386639,1.0,1
28886551261,1.0,1
28886551221,1.0,1
28886821446,1.0,1
28885365948,1.0,1
28886551200,1.0,1
28886822328,1.0,1
28886551130,1.0,1
28886550923,1.0,1
28886550914,1.0,1
28885386784,1.0,1
28886550769,1.0,1
28886821952,1.0,1
28886550580,1.0,1
28886550553,1.0,1
28886822109,1.0,1
28885386872,1.0,1
28886550109,1.0,1
28886547856,1.0,1
28886824349,1.0,1
28885385817,1.0,1
28886547818,1.0,1
28886827055,1.0,1
28886827478,1.0,1
28886544202,1.0,1
28886544039,1.0,1
28886544028,1.0,1
28886543753,1.0,1
28886827895,1.0,1
28886827960,1.0,1
28886828001,1.0,1
28886543716,1.0,1
28886543705,1.0,1
28886543407,1.0,1
28886828463,1.0,1
28886543031,1.0,1
28886829015,1.0,1
28886542930,1.0,1
28886542695,1.0,1
28885365702,1.0,1
28886542575,1.0,1
28886542452,1.0,1
28886829488,1.0,1
28886829620,1.0,1
28886542226,1.0,1
28886829736,1.0,1
28886829885,1.0,1
28886544520,1.0,1
28886826877,1.0,1
28886544721,1.0,1
28886546162,1.0,1
28886547799,1.0,1
28886547465,1.0,1
28886547412,1.0,1
28885387103,1.0,1
28886546941,1.0,1
28886546885,1.0,1
28886824832,1.0,1
28886546813,1.0,1
28886546719,1.0,1
28886546707,1.0,1
28886546351,1.0,1
28886546090,1.0,1
28886545129,1.0,1
28886825533,1.0,1
28886545946,1.0,1
28885387172,1.0,1
28886826037,1.0,1
28886545596,1.0,1
28886826221,1.0,1
28886826277,1.0,1
28886826346,1.0,1
28886826353,1.0,1
28886545214,1.0,1
28886545199,1.0,1
28886552344,1.0,1
28886552377,1.0,1
28886552395,1.0,1
28886552434,1.0,1
28886560952,1.0,1
28886560948,1.0,1
28885386074,1.0,1
28886560844,1.0,1
28886560793,1.0,1
28886560684,1.0,1
28886560612,1.0,1
28886560603,1.0,1
28886560522,1.0,1
28886814439,1.0,1
28886560356,1.0,1
28886560218,1.0,1
28885386188,1.0,1
28885386198,1.0,1
28886560039,1.0,1
28886814757,1.0,1
28886559949,1.0,1
28886814979,1.0,1
28886815067,1.0,1
28886559941,1.0,1
28886815473,1.0,1
28886559743,1.0,1
28885366276,1.0,1
28885366271,1.0,1
28886559544,1.0,1
28886560997,1.0,1
28886561046,1.0,1
28886561093,1.0,1
28886561931,1.0,1
28886811681,1.0,1
28886811692,1.0,1
28885385881,1.0,1
28886562636,1.0,1
28886811836,1.0,1
28885366481,1.0,1
28886811940,1.0,1
28886562384,1.0,1
28886562044,1.0,1
28886812047,1.0,1
28886562035,1.0,1
28886812332,1.0,1
28886813653,1.0,1
28886812344,1.0,1
28886561847,1.0,1
28886561685,1.0,1
28886561619,1.0,1
28886812586,1.0,1
28886561438,1.0,1
28886812700,1.0,1
28885366318,1.0,1
28886561210,1.0,1
28886813074,1.0,1
28886813178,1.0,1
28886815733,1.0,1
28886559442,1.0,1
28885366267,1.0,1
28886553489,1.0,1
28886818777,1.0,1
28886818815,1.0,1
28886554796,1.0,1
28886554651,1.0,1
28886554290,1.0,1
28886818979,1.0,1
28886554227,1.0,1
28886554190,1.0,1
28885386530,1.0,1
28886553686,1.0,1
28886819200,1.0,1
28886819431,1.0,1
28886555069,1.0,1
28886553462,1.0,1
28886553247,1.0,1
28886553209,1.0,1
28886553136,1.0,1
28885366074,1.0,1
28886553069,1.0,1
28886552883,1.0,1
28886552767,1.0,1
28886820391,1.0,1
28886552669,1.0,1
28886820582,1.0,1
28886554917,1.0,1
28886555318,1.0,1
28886558875,1.0,1
28886557120,1.0,1
28886816092,1.0,1
28886816178,1.0,1
28885386266,1.0,1
28886816287,1.0,1
28886816404,1.0,1
28886558698,1.0,1
28886558259,1.0,1
28886557803,1.0,1
28886816626,1.0,1
28886557451,1.0,1
28886816811,1.0,1
28886557014,1.0,1
28885386469,1.0,1
28886556918,1.0,1
28886817362,1.0,1
28886556765,1.0,1
28886556714,1.0,1
28886556259,1.0,1
28886555912,1.0,1
28886818175,1.0,1
28886555793,1.0,1
28886818302,1.0,1
28886555714,1.0,1
28886555683,1.0,1
28886579790,1.0,1
28886579800,1.0,1
28886793711,1.0,1
28886776074,1.0,1
28886774797,1.0,1
28886601259,1.0,1
28886601199,1.0,1
28886601162,1.0,1
28886601015,1.0,1
28886775031,1.0,1
28885382310,1.0,1
28886775129,1.0,1
28886775136,1.0,1
28886600796,1.0,1
28886600470,1.0,1
28886775429,1.0,1
28885382328,1.0,1
28886775527,1.0,1
28886775536,1.0,1
28886775655,1.0,1
28886600190,1.0,1
28886775757,1.0,1
28886775774,1.0,1
28886775807,1.0,1
28886775822,1.0,1
28885382359,1.0,1
28886775959,1.0,1
28886775980,1.0,1
28886600008,1.0,1
28886601268,1.0,1
28886774369,1.0,1
28886774364,1.0,1
28886773880,1.0,1
28886773294,1.0,1
28886773317,1.0,1
28885368496,1.0,1
28886602774,1.0,1
28886602721,1.0,1
28886773617,1.0,1
28886773630,1.0,1
28886602393,1.0,1
28885368468,1.0,1
28886773701,1.0,1
28886773820,1.0,1
28886773945,1.0,1
28886774356,1.0,1
28885382167,1.0,1
28886602062,1.0,1
28886602019,1.0,1
28886602009,1.0,1
28886774086,1.0,1
28886601955,1.0,1
28886601891,1.0,1
28886774131,1.0,1
28886601846,1.0,1
28886601668,1.0,1
28886774265,1.0,1
28886776050,1.0,1
28886776082,1.0,1
28886596112,1.0,1
28886599828,1.0,1
28886778012,1.0,1
28886778141,1.0,1
28886778151,1.0,1
28886597859,1.0,1
28886778235,1.0,1
28886778290,1.0,1
28886597821,1.0,1
28885382672,1.0,1
28886778509,1.0,1
28886597612,1.0,1
28886597370,1.0,1
28886778667,1.0,1
28886597289,1.0,1
28886778756,1.0,1
28886778932,1.0,1
28886778938,1.0,1
28886779163,1.0,1
28886779222,1.0,1
28886597086,1.0,1
28885368189,1.0,1
28886597073,1.0,1
28886779651,1.0,1
28886780221,1.0,1
28886596239,1.0,1
28886780293,1.0,1
28885368225,1.0,1
28886777952,1.0,1
28886597882,1.0,1
28886598820,1.0,1
28886599730,1.0,1
28885382475,1.0,1
28886599323,1.0,1
28886599276,1.0,1
28885368281,1.0,1
28886599142,1.0,1
28886776382,1.0,1
28886599097,1.0,1
28886776439,1.0,1
28886599047,1.0,1
28885382518,1.0,1
28886598758,1.0,1
28886777831,1.0,1
28886598695,1.0,1
28886777112,1.0,1
28886598666,1.0,1
28886598645,1.0,1
28886598497,1.0,1
28886598278,1.0,1
28886598128,1.0,1
28886598111,1.0,1
28886598075,1.0,1
28885368231,1.0,1
28886597989,1.0,1
28886603409,1.0,1
28885368501,1.0,1
28886773197,1.0,1
28886603480,1.0,1
28886612109,1.0,1
28886765504,1.0,1
28886612003,1.0,1
28886765617,1.0,1
28886765772,1.0,1
28886611781,1.0,1
28886765814,1.0,1
28886611709,1.0,1
28886611406,1.0,1
28886611325,1.0,1
28886610619,1.0,1
28886610578,1.0,1
28886766606,1.0,1
28886610276,1.0,1
28886610222,1.0,1
28886609654,1.0,1
28886609618,1.0,1
28886609288,1.0,1
28886767006,1.0,1
28886767080,1.0,1
28886608930,1.0,1
28886608715,1.0,1
28886608680,1.0,1
28886608311,1.0,1
28886767299,1.0,1
28886765387,1.0,1
28886765030,1.0,1
28886612258,1.0,1
28886613027,1.0,1
28886762615,1.0,1
28886613982,1.0,1
28885381527,1.0,1
28886613530,1.0,1
28886763151,1.0,1
28886613467,1.0,1
28886613381,1.0,1
28886613374,1.0,1
28886613251,1.0,1
28886763743,1.0,1
28886613166,1.0,1
28886764289,1.0,1
28886612308,1.0,1
28886764294,1.0,1
28886764315,1.0,1
28886764470,1.0,1
28886612934,1.0,1
28886764544,1.0,1
28886764573,1.0,1
28886612524,1.0,1
28886764783,1.0,1
28886612393,1.0,1
28886764820,1.0,1
28886764881,1.0,1
28886767348,1.0,1
28886767394,1.0,1
28886607909,1.0,1
28886772244,1.0,1
28886604457,1.0,1
28886771488,1.0,1
28885381989,1.0,1
28886771818,1.0,1
28885382001,1.0,1
28886604198,1.0,1
28886771891,1.0,1
28885368640,1.0,1
28886772109,1.0,1
28886772197,1.0,1
28885382017,1.0,1
28886603948,1.0,1
28885381911,1.0,1
28886603855,1.0,1
28886603794,1.0,1
28886772626,1.0,1
28886603740,1.0,1
28886603715,1.0,1
28886772799,1.0,1
28886603683,1.0,1
28886772933,1.0,1
28886603515,1.0,1
28886773059,1.0,1
28886773163,1.0,1
28885381957,1.0,1
28886604975,1.0,1
28886607188,1.0,1
28886769078,1.0,1
28886767604,1.0,1
28886767618,1.0,1
28886607083,1.0,1
28886767807,1.0,1
28886768011,1.0,1
28885381800,1.0,1
28886606503,1.0,1
28886768369,1.0,1
28886768470,1.0,1
28886768601,1.0,1
28886606184,1.0,1
28886769165,1.0,1
28885368706,1.0,1
28886769227,1.0,1
28885381861,1.0,1
28886605768,1.0,1
28885381885,1.0,1
28886605656,1.0,1
28886769849,1.0,1
28885381902,1.0,1
28886769870,1.0,1
28886605323,1.0,1
28886770178,1.0,1
28886770353,1.0,1
28886596199,1.0,1
28886596076,1.0,1
28886793643,1.0,1
28886789681,1.0,1
28886586088,1.0,1
28886787768,1.0,1
28886787851,1.0,1
28886787891,1.0,1
28886586012,1.0,1
28886585858,1.0,1
28885383417,1.0,1
28886788079,1.0,1
28886585705,1.0,1
28886788148,1.0,1
28886585659,1.0,1
28886585649,1.0,1
28886788612,1.0,1
28886788661,1.0,1
28886788726,1.0,1
28886585621,1.0,1
28885383434,1.0,1
28886788913,1.0,1
28886584743,1.0,1
28886584732,1.0,1
28886584655,1.0,1
28886584233,1.0,1
28886584075,1.0,1
28886584010,1.0,1
28885383546,1.0,1
28886586181,1.0,1
28885367572,1.0,1
28886586222,1.0,1
28886786624,1.0,1
28886587222,1.0,1
28886587217,1.0,1
28886785858,1.0,1
28886587034,1.0,1
28886587007,1.0,1
28886786184,1.0,1
28886586975,1.0,1
28886586934,1.0,1
28885383303,1.0,1
28886786542,1.0,1
28886586606,1.0,1
28886786726,1.0,1
28886586279,1.0,1
28886786834,1.0,1
28886586533,1.0,1
28886586520,1.0,1
28886586445,1.0,1
28886786961,1.0,1
28886787007,1.0,1
28886787040,1.0,1
28886787092,1.0,1
28886586360,1.0,1
28885383382,1.0,1
28886787307,1.0,1
28886789658,1.0,1
28886583619,1.0,1
28886780564,1.0,1
28886583264,1.0,1
28886580632,1.0,1
28886792408,1.0,1
28886580627,1.0,1
28886792461,1.0,1
28886792480,1.0,1
28885383832,1.0,1
28886580547,1.0,1
28886792606,1.0,1
28886792642,1.0,1
28886792646,1.0,1
28886792652,1.0,1
28886792690,1.0,1
28885367386,1.0,1
28886580383,1.0,1
28886580370,1.0,1
28886793160,1.0,1
28886793272,1.0,1
28886580314,1.0,1
28886793357,1.0,1
28886580214,1.0,1
28886580177,1.0,1
28886793447,1.0,1
28886793478,1.0,1
28886580161,1.0,1
28886580015,1.0,1
28886792343,1.0,1
28886792283,1.0,1
28886792273,1.0,1
28886581920,1.0,1
28886583154,1.0,1
28886582907,1.0,1
28885383702,1.0,1
28886582778,1.0,1
28886582571,1.0,1
28886582437,1.0,1
28886582363,1.0,1
28886791069,1.0,1
28886582136,1.0,1
28885383712,1.0,1
28886581972,1.0,1
28886581758,1.0,1
28886792237,1.0,1
28886791561,1.0,1
28886791597,1.0,1
28886791606,1.0,1
28886581508,1.0,1
28886581493,1.0,1
28886581328,1.0,1
28886791799,1.0,1
28886581299,1.0,1
28885383749,1.0,1
28886580869,1.0,1
28886580771,1.0,1
28886785684,1.0,1
28886587354,1.0,1
28886785582,1.0,1
28886785537,1.0,1
28886593992,1.0,1
28886593966,1.0,1
28886593688,1.0,1
28886593631,1.0,1
28885383050,1.0,1
28886593532,1.0,1
28886593337,1.0,1
28886593112,1.0,1
28886782085,1.0,1
28886782095,1.0,1
28885367920,1.0,1
28886592903,1.0,1
28885383059,1.0,1
28885367914,1.0,1
28886592836,1.0,1
28886592742,1.0,1
28886782357,1.0,1
28886782373,1.0,1
28886592652,1.0,1
28886592501,1.0,1
28885383074,1.0,1
28886782579,1.0,1
28886782662,1.0,1
28886782666,1.0,1
28886782671,1.0,1
28886594022,1.0,1
28886594099,1.0,1
28885383003,1.0,1
28886780988,1.0,1
28886595928,1.0,1
28885367956,1.0,1
28886595780,1.0,1
28886595765,1.0,1
28886595628,1.0,1
28886780761,1.0,1
28886780766,1.0,1
28886780786,1.0,1
28886595536,1.0,1
28886595290,1.0,1
28886594960,1.0,1
28886594715,1.0,1
28886781621,1.0,1
28886594559,1.0,1
28886781047,1.0,1
28886594524,1.0,1
28886781129,1.0,1
28886594476,1.0,1
28886594438,1.0,1
28886781298,1.0,1
28886594325,1.0,1
28886781404,1.0,1
28885382979,1.0,1
28886781616,1.0,1
28886782721,1.0,1
28886591904,1.0,1
28886782774,1.0,1
28886784804,1.0,1
28886589349,1.0,1
28886589327,1.0,1
28886589003,1.0,1
28886784452,1.0,1
28886784509,1.0,1
28886784525,1.0,1
28886588905,1.0,1
28886784583,1.0,1
28886588775,1.0,1
28886588690,1.0,1
28886784779,1.0,1
28886784827,1.0,1
28886784190,1.0,1
28886784836,1.0,1
28886785035,1.0,1
28886588373,1.0,1
28886588321,1.0,1
28886587874,1.0,1
28885367619,1.0,1
28886785384,1.0,1
28886785404,1.0,1
28886587700,1.0,1
28886587686,1.0,1
28886587524,1.0,1
28886589411,1.0,1
28886589440,1.0,1
28886591820,1.0,1
28886783433,1.0,1
28885367888,1.0,1
28885383112,1.0,1
28886591424,1.0,1
28886783027,1.0,1
28886591405,1.0,1
28886783065,1.0,1
28886783098,1.0,1
28886591343,1.0,1
28885367824,1.0,1
28886783417,1.0,1
28886783428,1.0,1
28886783444,1.0,1
28886784151,1.0,1
28886590892,1.0,1
28886590885,1.0,1
28886783695,1.0,1
28886590502,1.0,1
28886784001,1.0,1
28886590206,1.0,1
28886590014,1.0,1
28885367731,1.0,1
28886589860,1.0,1
28886589783,1.0,1
28886784146,1.0,1
28885867398,1.0,1
28885359499,1.0,1
28885405513,1.0,1
28887217395,1.0,1
28887215287,1.0,1
28887215301,1.0,1
28885433595,1.0,1
28887215409,1.0,1
28885725895,1.0,1
28885725884,1.0,1
28885725769,1.0,1
28885725698,1.0,1
28885725506,1.0,1
28887215902,1.0,1
28885725491,1.0,1
28887216156,1.0,1
28887216161,1.0,1
28887216236,1.0,1
28887216320,1.0,1
28887216343,1.0,1
28885725468,1.0,1
28885433849,1.0,1
28887216518,1.0,1
28887216648,1.0,1
28887216797,1.0,1
28887216834,1.0,1
28885351756,1.0,1
28887217262,1.0,1
28885725282,1.0,1
28885726021,1.0,1
28887214903,1.0,1
28885726044,1.0,1
28887213799,1.0,1
28885726915,1.0,1
28887213019,1.0,1
28887213087,1.0,1
28887213192,1.0,1
28885726875,1.0,1
28885726702,1.0,1
28885726631,1.0,1
28887213505,1.0,1
28887213621,1.0,1
28885433463,1.0,1
28887213721,1.0,1
28887213931,1.0,1
28887214888,1.0,1
28885726575,1.0,1
28885726570,1.0,1
28885726559,1.0,1
28885726518,1.0,1
28885726246,1.0,1
28887214383,1.0,1
28887214482,1.0,1
28885726187,1.0,1
28885433566,1.0,1
28887214817,1.0,1
28885726074,1.0,1
28887217293,1.0,1
28887217476,1.0,1
28887212642,1.0,1
28887217548,1.0,1
28887219798,1.0,1
28887220150,1.0,1
28887220404,1.0,1
28885434236,1.0,1
28887220464,1.0,1
28887220586,1.0,1
28885723768,1.0,1
28887220620,1.0,1
28887220626,1.0,1
28885434373,1.0,1
28887220680,1.0,1
28887220702,1.0,1
28885723655,1.0,1
28885723588,1.0,1
28887220943,1.0,1
28887220983,1.0,1
28887221038,1.0,1
28887221101,1.0,1
28885723395,1.0,1
28885723378,1.0,1
28887221197,1.0,1
28887221242,1.0,1
28887221370,1.0,1
28885723133,1.0,1
28887221526,1.0,1
28885724009,1.0,1
28887219616,1.0,1
28887219490,1.0,1
28885724805,1.0,1
28887217576,1.0,1
28887217844,1.0,1
28887217899,1.0,1
28885725110,1.0,1
28887218082,1.0,1
28885725105,1.0,1
28885724841,1.0,1
28887218296,1.0,1
28887218367,1.0,1
28885724818,1.0,1
28887218397,1.0,1
28887218521,1.0,1
28885724068,1.0,1
28885724762,1.0,1
28885724465,1.0,1
28887218797,1.0,1
28887218918,1.0,1
28885724372,1.0,1
28885724288,1.0,1
28885724233,1.0,1
28887219186,1.0,1
28885434086,1.0,1
28887219263,1.0,1
28885724115,1.0,1
28885433393,1.0,1
28887212476,1.0,1
28887203586,1.0,1
28885728868,1.0,1
28885432703,1.0,1
28885729649,1.0,1
28885729531,1.0,1
28885729505,1.0,1
28885729452,1.0,1
28885432902,1.0,1
28887206390,1.0,1
28887206395,1.0,1
28887206463,1.0,1
28887206547,1.0,1
28885729200,1.0,1
28887206854,1.0,1
28885729034,1.0,1
28887207131,1.0,1
28887207171,1.0,1
28887207290,1.0,1
28887207328,1.0,1
28887207345,1.0,1
28887207405,1.0,1
28887207505,1.0,1
28887207513,1.0,1
28885432948,1.0,1
28885432958,1.0,1
28887207771,1.0,1
28887207932,1.0,1
28887205793,1.0,1
28887205774,1.0,1
28887205690,1.0,1
28887204601,1.0,1
28887203676,1.0,1
28887203696,1.0,1
28887203757,1.0,1
28885730571,1.0,1
28887203859,1.0,1
28885351978,1.0,1
28885730316,1.0,1
28887204036,1.0,1
28887204496,1.0,1
28885730193,1.0,1
28885730170,1.0,1
28885730159,1.0,1
28885729702,1.0,1
28885730152,1.0,1
28885432568,1.0,1
28887204811,1.0,1
28887204857,1.0,1
28885730078,1.0,1
28885730056,1.0,1
28887205186,1.0,1
28887205263,1.0,1
28885729850,1.0,1
28887205423,1.0,1
28885432694,1.0,1
28887208058,1.0,1
28887208117,1.0,1
28885433290,1.0,1
28885728849,1.0,1
28887210519,1.0,1
28887210528,1.0,1
28885727889,1.0,1
28885727802,1.0,1
28887210728,1.0,1
28885727717,1.0,1
28887210795,1.0,1
28887210910,1.0,1
28887210936,1.0,1
28887211189,1.0,1
28885727618,1.0,1
28885727437,1.0,1
28885727412,1.0,1
28887211373,1.0,1
28887211400,1.0,1
28887211437,1.0,1
28887211486,1.0,1
28885727314,1.0,1
28885727300,1.0,1
28885727291,1.0,1
28887211705,1.0,1
28887211781,1.0,1
28887211805,1.0,1
28885433223,1.0,1
28885727225,1.0,1
28887210501,1.0,1
28887210378,1.0,1
28887210342,1.0,1
28887209394,1.0,1
28887208149,1.0,1
28885728796,1.0,1
28887208539,1.0,1
28887208669,1.0,1
28887208757,1.0,1
28887208779,1.0,1
28887208853,1.0,1
28885728775,1.0,1
28885728626,1.0,1
28885728569,1.0,1
28885728495,1.0,1
28887209542,1.0,1
28887210270,1.0,1
28885728384,1.0,1
28885728322,1.0,1
28887209717,1.0,1
28885728275,1.0,1
28885728233,1.0,1
28887209831,1.0,1
28887209907,1.0,1
28885433091,1.0,1
28887210022,1.0,1
28887210062,1.0,1
28887210099,1.0,1
28885722982,1.0,1
28887221612,1.0,1
28887221625,1.0,1
28885716416,1.0,1
28887236280,1.0,1
28887236286,1.0,1
28885717300,1.0,1
28885717258,1.0,1
28885717227,1.0,1
28885717154,1.0,1
28887236515,1.0,1
28887236555,1.0,1
28885717138,1.0,1
28885717060,1.0,1
28887236803,1.0,1
28885435734,1.0,1
28887236864,1.0,1
28887236927,1.0,1
28887236933,1.0,1
28887237166,1.0,1
28885716847,1.0,1
28885351316,1.0,1
28885716798,1.0,1
28887237754,1.0,1
28887237790,1.0,1
28885716534,1.0,1
28887237922,1.0,1
28887237932,1.0,1
28885716507,1.0,1
28885717516,1.0,1
28885717521,1.0,1
28887235989,1.0,1
28887235073,1.0,1
28885718163,1.0,1
28887233531,1.0,1
28885718142,1.0,1
28887233789,1.0,1
28885351426,1.0,1
28885718118,1.0,1
28887234178,1.0,1
28885718113,1.0,1
28887234537,1.0,1
28885718030,1.0,1
28887234938,1.0,1
28887235091,1.0,1
28887235868,1.0,1
28887235117,1.0,1
28887235214,1.0,1
28885717995,1.0,1
28887235353,1.0,1
28885435549,1.0,1
28886693577,1.0,1
28885351353,1.0,1
28885717845,1.0,1
28887235543,1.0,1
28887235643,1.0,1
28887235837,1.0,1
28885435995,1.0,1
28885716188,1.0,1
28887221700,1.0,1
28887238647,1.0,1
28887243167,1.0,1
28885714562,1.0,1
28885714532,1.0,1
28887243556,1.0,1
28885436749,1.0,1
28885713895,1.0,1
28885713808,1.0,1
28885436824,1.0,1
28887244056,1.0,1
28887244108,1.0,1
28887244125,1.0,1
28885713692,1.0,1
28885713333,1.0,1
28887244230,1.0,1
28885713280,1.0,1
28885713151,1.0,1
28887244372,1.0,1
28887244381,1.0,1
28887244434,1.0,1
28885712888,1.0,1
28887244610,1.0,1
28885712324,1.0,1
28887244859,1.0,1
28887244903,1.0,1
28887245201,1.0,1
28885436480,1.0,1
28887243086,1.0,1
28885714789,1.0,1
28887240572,1.0,1
28885716118,1.0,1
28885716087,1.0,1
28885716072,1.0,1
28887239807,1.0,1
28887239860,1.0,1
28885716034,1.0,1
28885715872,1.0,1
28885436200,1.0,1
28885436239,1.0,1
28887240318,1.0,1
28885715692,1.0,1
28885715540,1.0,1
28887242684,1.0,1
28885715497,1.0,1
28887241333,1.0,1
28887241339,1.0,1
28887241471,1.0,1
28887241492,1.0,1
28887241556,1.0,1
28885715296,1.0,1
28887242069,1.0,1
28885436340,1.0,1
28885714925,1.0,1
28885436459,1.0,1
28885435512,1.0,1
28887233280,1.0,1
28887233247,1.0,1
28887233235,1.0,1
28887224050,1.0,1
28887224175,1.0,1
28885721449,1.0,1
28885434937,1.0,1
28885721344,1.0,1
28887224573,1.0,1
28885721310,1.0,1
28887224659,1.0,1
28885721250,1.0,1
28887224795,1.0,1
28887224948,1.0,1
28887225055,1.0,1
28885720973,1.0,1
28885720968,1.0,1
28885720812,1.0,1
28885720650,1.0,1
28887226173,1.0,1
28887226470,1.0,1
28887226675,1.0,1
28887226852,1.0,1
28885720530,1.0,1
28887227014,1.0,1
28885720452,1.0,1
28885720442,1.0,1
28887227339,1.0,1
28887224038,1.0,1
28885721527,1.0,1
28885721671,1.0,1
28885434728,1.0,1
28885722699,1.0,1
28887221874,1.0,1
28887221890,1.0,1
28885434709,1.0,1
28887222063,1.0,1
28887222116,1.0,1
28887222129,1.0,1
28885434723,1.0,1
28885722534,1.0,1
28885722497,1.0,1
28887222328,1.0,1
28887222429,1.0,1
28885721682,1.0,1
28887222595,1.0,1
28885722383,1.0,1
28887222666,1.0,1
28885434739,1.0,1
28885722328,1.0,1
28885722007,1.0,1
28887223022,1.0,1
28887223078,1.0,1
28885721742,1.0,1
28887223271,1.0,1
28885434898,1.0,1
28885720360,1.0,1
28887227734,1.0,1
28885435078,1.0,1
28885718760,1.0,1
28887231345,1.0,1
28887231351,1.0,1
28885719107,1.0,1
28885719086,1.0,1
28885719000,1.0,1
28887231641,1.0,1
28887231709,1.0,1
28887231718,1.0,1
28885718958,1.0,1
28887231879,1.0,1
28887232078,1.0,1
28887232173,1.0,1
28887231189,1.0,1
28887232356,1.0,1
28885435372,1.0,1
28887232578,1.0,1
28885718674,1.0,1
28887232690,1.0,1
28885718594,1.0,1
28885718575,1.0,1
28885718495,1.0,1
28885718279,1.0,1
28885718215,1.0,1
28885718210,1.0,1
28885351462,1.0,1
28885719179,1.0,1
28885720097,1.0,1
28887229962,1.0,1
28887228460,1.0,1
28885720027,1.0,1
28887228629,1.0,1
28887228640,1.0,1
28887228705,1.0,1
28887228758,1.0,1
28885719949,1.0,1
28885719932,1.0,1
28887229240,1.0,1
28885719656,1.0,1
28885351474,1.0,1
28885719570,1.0,1
28887230947,1.0,1
28887230041,1.0,1
28885435247,1.0,1
28885719409,1.0,1
28885719384,1.0,1
28885435309,1.0,1
28887230471,1.0,1
28885719251,1.0,1
28885719221,1.0,1
28887230851,1.0,1
28887230860,1.0,1
28885719186,1.0,1
28885730590,1.0,1
28887203553,1.0,1
28885757674,1.0,1
28885745508,1.0,1
28885746439,1.0,1
28887168705,1.0,1
28885746347,1.0,1
28887168843,1.0,1
28885746329,1.0,1
28885746317,1.0,1
28887169458,1.0,1
28887169592,1.0,1
28885746297,1.0,1
28885746283,1.0,1
28887170036,1.0,1
28887170120,1.0,1
28885746124,1.0,1
28887170563,1.0,1
28887170587,1.0,1
28885429381,1.0,1
28885352922,1.0,1
28885746068,1.0,1
28885429386,1.0,1
28885745929,1.0,1
28885745811,1.0,1
28885429396,1.0,1
28885745772,1.0,1
28885745650,1.0,1
28885429426,1.0,1
28887168565,1.0,1
28887168270,1.0,1
28887168198,1.0,1
28887166421,1.0,1
28887165557,1.0,1
28887165677,1.0,1
28885428948,1.0,1
28887165789,1.0,1
28885747583,1.0,1
28885747575,1.0,1
28885747461,1.0,1
28885428994,1.0,1
28885429005,1.0,1
28885352983,1.0,1
28885747292,1.0,1
28885747221,1.0,1
28887168046,1.0,1
28887166543,1.0,1
28885747172,1.0,1
28887166600,1.0,1
28887166811,1.0,1
28887166904,1.0,1
28887167151,1.0,1
28887167358,1.0,1
28885429237,1.0,1
28887167727,1.0,1
28887167754,1.0,1
28885746724,1.0,1
28887172548,1.0,1
28885745502,1.0,1
28885748242,1.0,1
28887172915,1.0,1
28887175638,1.0,1
28887175680,1.0,1
28887175729,1.0,1
28885744241,1.0,1
28887176003,1.0,1
28887176152,1.0,1
28887176163,1.0,1
28887176175,1.0,1
28885744058,1.0,1
28885744046,1.0,1
28887176425,1.0,1
28885429904,1.0,1
28885429930,1.0,1
28887176730,1.0,1
28885743740,1.0,1
28887177129,1.0,1
28887177346,1.0,1
28885743704,1.0,1
28885429935,1.0,1
28885743369,1.0,1
28885430130,1.0,1
28887178008,1.0,1
28887178054,1.0,1
28887178211,1.0,1
28887178285,1.0,1
28887175612,1.0,1
28885744482,1.0,1
28885744539,1.0,1
28885352745,1.0,1
28885745471,1.0,1
28887172988,1.0,1
28885745457,1.0,1
28887173006,1.0,1
28885745415,1.0,1
28887173171,1.0,1
28887173296,1.0,1
28885745356,1.0,1
28887173689,1.0,1
28885745288,1.0,1
28887173950,1.0,1
28885745254,1.0,1
28885429700,1.0,1
28885429497,1.0,1
28885429503,1.0,1
28885352728,1.0,1
28887174461,1.0,1
28885429536,1.0,1
28885745062,1.0,1
28885429584,1.0,1
28885744822,1.0,1
28885744736,1.0,1
28887174994,1.0,1
28885744595,1.0,1
28885428901,1.0,1
28887165032,1.0,1
28885730817,1.0,1
28885752698,1.0,1
28885755293,1.0,1
28885427450,1.0,1
28887157449,1.0,1
28887157614,1.0,1
28885755179,1.0,1
28887157768,1.0,1
28885353412,1.0,1
28885754940,1.0,1
28887158638,1.0,1
28887158756,1.0,1
28887158884,1.0,1
28885427518,1.0,1
28885427544,1.0,1
28885754540,1.0,1
28885754462,1.0,1
28885754321,1.0,1
28885753927,1.0,1
28885753829,1.0,1
28887159631,1.0,1
28887159707,1.0,1
28885427621,1.0,1
28885427713,1.0,1
28887159850,1.0,1
28885427738,1.0,1
28887160111,1.0,1
28885756317,1.0,1
28887156243,1.0,1
28887155859,1.0,1
28887154479,1.0,1
28885757536,1.0,1
28887153599,1.0,1
28887153608,1.0,1
28887153678,1.0,1
28885353578,1.0,1
